"id","station_id","socket_number","charging_method","connector_type","power"
"18244","7133","SKT/8703","AC","AC_TYPE2","22"
"18245","7134","SKT/40186","DC","DC_CCS","120"
"18246","7134","SKT/40187","DC","DC_CCS","120"
"18247","7134","SKT/40188","DC","DC_CCS","120"
"18248","7134","SKT/40189","DC","DC_CCS","120"
"18249","7135","SKT/16316","AC","AC_TYPE2","22"
"18250","7135","SKT/16317","AC","AC_TYPE2","22"
"18251","7136","SKT/16390","DC","DC_CCS","300"
"18252","7136","SKT/16391","DC","DC_CCS","300"
"18253","7136","SKT/16392","DC","DC_CCS","300"
"18254","7136","SKT/16393","DC","DC_CCS","300"
"18255","7137","SKT/16396","AC","AC_TYPE2","22"
"18256","7138","SKT/16386","DC","DC_CCS","120"
"18257","7138","SKT/16387","DC","DC_CCS","120"
"18258","7139","SKT/16485","DC","DC_CCS","120"
"18259","7139","SKT/16486","DC","DC_CCS","120"
"18260","7139","SKT/16487","DC","DC_CCS","120"
"18261","7139","SKT/16488","DC","DC_CCS","120"
"18262","7140","SKT/16525","AC","AC_TYPE2","22"
"18263","7140","SKT/16526","AC","AC_TYPE2","22"
"18264","7141","SKT/9002","DC","DC_CCS","180"
"18265","7141","SKT/9003","DC","DC_CCS","180"
"18266","7142","SKT/12079","AC","AC_TYPE2","22"
"18267","7143","SKT/12163","AC","AC_TYPE2","22"
"18268","7144","SKT/12883","AC","AC_TYPE2","22"
"18269","7145","SKT/12128","AC","AC_TYPE2","22"
"18270","7146","SKT/2770","AC","AC_TYPE2","22"
"18271","7146","SKT/2773","AC","AC_TYPE2","22"
"18272","7146","SKT/39030","DC","DC_CCS","400"
"18273","7146","SKT/39031","DC","DC_CCS","400"
"18274","7146","SKT/39032","DC","DC_CCS","400"
"18275","7146","SKT/39033","DC","DC_CCS","400"
"18276","7147","SKT/38741","AC","AC_TYPE2","22"
"18277","7148","SKT/39356","DC","DC_CCS","180"
"18278","7148","SKT/39357","DC","DC_CCS","180"
"18279","7148","SKT/39358","DC","DC_CCS","60"
"18280","7149","SKT/2645","AC","AC_TYPE2","22"
"18281","7149","SKT/2646","AC","AC_TYPE2","22"
"18282","7150","SKT/2647","AC","AC_TYPE2","22"
"18283","7150","SKT/2648","AC","AC_TYPE2","22"
"18284","7151","SKT/28270","AC","AC_TYPE2","22"
"18285","7151","SKT/28271","AC","AC_TYPE2","22"
"18286","7152","SKT/33669","DC","DC_CCS","120"
"18287","7152","SKT/33670","DC","DC_CCS","120"
"18288","7152","SKT/34735","AC","AC_TYPE2","22"
"18289","7152","SKT/34736","AC","AC_TYPE2","22"
"18290","7153","SKT/8390","AC","AC_TYPE2","22"
"18291","7153","SKT/16789","AC","AC_TYPE2","22"
"18292","7154","SKT/8468","AC","AC_TYPE2","22"
"18293","7154","SKT/8469","AC","AC_TYPE2","22"
"18294","7155","SKT/2231","AC","AC_TYPE2","22"
"18295","7155","SKT/2232","AC","AC_TYPE2","22"
"18296","7156","SKT/2244","AC","AC_TYPE2","22"
"18297","7156","SKT/2245","AC","AC_TYPE2","22"
"18298","7157","SKT/16314","DC","DC_CCS","180"
"18299","7157","SKT/16315","DC","DC_CCS","180"
"18300","7157","SKT/28823","AC","AC_TYPE2","22"
"18301","7158","SKT/8464","AC","AC_TYPE2","22"
"18302","7158","SKT/8465","AC","AC_TYPE2","22"
"18303","7159","SKT/11016","AC","AC_TYPE2","22"
"18304","7160","SKT/33027","DC","DC_CCS","300"
"18305","7160","SKT/33028","DC","DC_CCS","300"
"18306","7160","SKT/33029","DC","DC_CCS","300"
"18307","7160","SKT/33030","DC","DC_CCS","300"
"18308","7161","SKT/33322","DC","DC_CCS","120"
"18309","7161","SKT/33323","DC","DC_CCS","120"
"18310","7162","SKT/33189","DC","DC_CCS","120"
"18311","7162","SKT/33190","DC","DC_CCS","120"
"18312","7163","SKT/33191","DC","DC_CCS","120"
"18313","7163","SKT/33192","DC","DC_CCS","120"
"18314","7164","SKT/33193","DC","DC_CCS","120"
"18315","7164","SKT/33194","DC","DC_CCS","120"
"18316","7165","SKT/33202","DC","DC_CCS","180"
"18317","7165","SKT/33203","DC","DC_CCS","180"
"18318","7166","SKT/17796","DC","DC_CCS","180"
"18319","7166","SKT/17797","DC","DC_CCS","180"
"18320","7166","SKT/17798","DC","DC_CCS","180"
"18321","7166","SKT/17799","DC","DC_CCS","180"
"18322","7167","SKT/6103","AC","AC_TYPE2","22"
"18323","7168","SKT/7157","DC","DC_CCS","180"
"18324","7168","SKT/7158","DC","DC_CCS","180"
"18325","7168","SKT/7159","AC","AC_TYPE2","22"
"18326","7168","SKT/7160","AC","AC_TYPE2","22"
"18327","7168","SKT/7161","AC","AC_TYPE2","22"
"18328","7168","SKT/7162","AC","AC_TYPE2","22"
"18329","7169","SKT/7352","DC","DC_CCS","300"
"18330","7169","SKT/7353","DC","DC_CCS","300"
"18331","7170","SKT/8378","DC","DC_CCS","160"
"18332","7170","SKT/8379","DC","DC_CCS","160"
"18333","7171","SKT/649","DC","DC_CHADEMO","50"
"18334","7171","SKT/650","DC","DC_CCS","50"
"18335","7171","SKT/651","AC","AC_TYPE2","22"
"18336","7172","SKT/652","DC","DC_CHADEMO","60"
"18337","7172","SKT/653","DC","DC_CCS","60"
"18338","7172","SKT/654","AC","AC_TYPE2","22"
"18339","7173","SKT/3677","DC","DC_CCS","120"
"18340","7173","SKT/3678","DC","DC_CCS","120"
"18341","7174","SKT/3697","DC","DC_CCS","180"
"18342","7174","SKT/3698","DC","DC_CCS","180"
"18343","7175","SKT/11432","AC","AC_TYPE2","22"
"18344","7175","SKT/11433","AC","AC_TYPE2","22"
"18345","7176","SKT/11448","AC","AC_TYPE2","3.5"
"18346","7177","SKT/11474","AC","AC_TYPE2","22"
"18347","7178","SKT/11914","AC","AC_TYPE2","3.5"
"18348","7179","SKT/6895","AC","AC_TYPE2","22"
"18349","7180","SKT/27068","AC","AC_TYPE2","22"
"18350","7181","SKT/502","AC","AC_TYPE2","22"
"18351","7181","SKT/503","AC","AC_TYPE2","22"
"18352","7182","SKT/27179","DC","DC_CCS","120"
"18353","7182","SKT/27180","DC","DC_CCS","120"
"18354","7183","SKT/15995","DC","DC_CCS","120"
"18355","7183","SKT/15996","DC","DC_CCS","120"
"18356","7184","SKT/15997","DC","DC_CCS","120"
"18357","7184","SKT/15998","DC","DC_CCS","120"
"18358","7185","SKT/27760","DC","DC_CCS","120"
"18359","7185","SKT/27761","DC","DC_CCS","120"
"18360","7186","SKT/27046","DC","DC_CCS","80"
"18361","7186","SKT/27047","DC","DC_CCS","80"
"18362","7187","SKT/27942","AC","AC_TYPE2","22"
"18363","7188","SKT/28266","DC","DC_CCS","200"
"18364","7188","SKT/28267","DC","DC_CCS","200"
"18365","7188","SKT/28268","AC","AC_TYPE2","22"
"18366","7188","SKT/28269","AC","AC_TYPE2","22"
"18367","7189","SKT/2771","AC","AC_TYPE2","22"
"18368","7189","SKT/2772","AC","AC_TYPE2","22"
"18369","7190","SKT/2776","AC","AC_TYPE2","22"
"18370","7191","SKT/27665","DC","DC_CCS","240"
"18371","7191","SKT/27735","DC","DC_CCS","240"
"18372","7191","SKT/28497","DC","DC_CCS","240"
"18373","7191","SKT/28498","DC","DC_CCS","240"
"18374","7192","SKT/28548","DC","DC_CCS","60"
"18375","7192","SKT/28550","DC","DC_CCS","60"
"18376","7192","SKT/28551","DC","DC_CCS","60"
"18377","7192","SKT/28552","DC","DC_CCS","60"
"18378","7193","SKT/28710","DC","DC_CCS","240"
"18379","7193","SKT/28711","DC","DC_CCS","240"
"18380","7193","SKT/28712","DC","DC_CCS","120"
"18381","7193","SKT/28713","DC","DC_CCS","120"
"18382","7194","SKT/28790","AC","AC_TYPE2","22"
"18383","7194","SKT/28791","AC","AC_TYPE2","22"
"18384","7194","SKT/28792","AC","AC_TYPE2","22"
"18385","7194","SKT/28793","AC","AC_TYPE2","22"
"18386","7194","SKT/28794","AC","AC_TYPE2","22"
"18387","7194","SKT/28909","AC","AC_TYPE2","22"
"18388","7194","SKT/28910","AC","AC_TYPE2","22"
"18389","7195","SKT/28804","DC","DC_CCS","120"
"18390","7196","SKT/2289","AC","AC_TYPE2","22"
"18391","7196","SKT/2290","AC","AC_TYPE2","22"
"18392","7196","SKT/28831","DC","DC_CCS","60"
"18393","7196","SKT/28832","DC","DC_CCS","60"
"18394","7196","SKT/28833","DC","DC_CCS","60"
"18395","7196","SKT/28834","DC","DC_CCS","60"
"18396","7197","SKT/16539","DC","DC_CCS","60"
"18397","7197","SKT/28856","DC","DC_CCS","60"
"18398","7198","SKT/2656","AC","AC_TYPE2","22"
"18399","7198","SKT/2657","AC","AC_TYPE2","22"
"18400","7198","SKT/20208","DC","DC_CCS","60"
"18401","7198","SKT/28882","DC","DC_CCS","60"
"18402","7199","SKT/9057","AC","AC_TYPE2","22"
"18403","7200","SKT/3709","DC","DC_CCS","120"
"18404","7200","SKT/3710","DC","DC_CCS","120"
"18405","7201","SKT/3711","DC","DC_CCS","120"
"18406","7201","SKT/3712","DC","DC_CCS","120"
"18407","7202","SKT/3713","DC","DC_CCS","120"
"18408","7202","SKT/3714","DC","DC_CCS","120"
"18409","7203","SKT/4692","DC","DC_CCS","90"
"18410","7203","SKT/4693","DC","DC_CCS","90"
"18411","7203","SKT/4694","DC","DC_CCS","90"
"18412","7203","SKT/4695","DC","DC_CCS","90"
"18413","7204","SKT/5538","DC","DC_CCS","120"
"18414","7204","SKT/5539","DC","DC_CCS","120"
"18415","7205","SKT/5540","DC","DC_CCS","120"
"18416","7205","SKT/5541","DC","DC_CCS","120"
"18417","7206","SKT/6701","DC","DC_CCS","120"
"18418","7206","SKT/6702","DC","DC_CCS","120"
"18419","7207","SKT/13053","DC","DC_CCS","120"
"18420","7207","SKT/13054","DC","DC_CCS","120"
"18421","7208","SKT/13136","DC","DC_CCS","120"
"18422","7208","SKT/13137","DC","DC_CCS","120"
"18423","7209","SKT/13706","AC","AC_TYPE2","22"
"18424","7209","SKT/13707","AC","AC_TYPE2","22"
"18425","7210","SKT/13775","AC","AC_TYPE2","22"
"18426","7210","SKT/13776","AC","AC_TYPE2","22"
"18427","7211","SKT/14285","AC","AC_TYPE2","22"
"18428","7212","SKT/14286","AC","AC_TYPE2","22"
"18429","7213","SKT/14287","AC","AC_TYPE2","22"
"18430","7213","SKT/14288","AC","AC_TYPE2","22"
"18431","7214","SKT/14297","AC","AC_TYPE2","22"
"18432","7214","SKT/14298","AC","AC_TYPE2","22"
"18433","7215","SKT/14299","AC","AC_TYPE2","22"
"18434","7215","SKT/14300","AC","AC_TYPE2","22"
"18435","7216","SKT/14303","DC","DC_CCS","60"
"18436","7216","SKT/14304","DC","DC_CCS","60"
"18437","7217","SKT/14553","DC","DC_CCS","180"
"18438","7217","SKT/14554","DC","DC_CCS","180"
"18439","7217","SKT/14555","DC","DC_CCS","180"
"18440","7217","SKT/14556","DC","DC_CCS","180"
"18441","7218","SKT/17770","AC","AC_TYPE2","22"
"18442","7218","SKT/17771","AC","AC_TYPE2","22"
"18443","7218","SKT/17772","AC","AC_TYPE2","22"
"18444","7219","SKT/506","AC","AC_TYPE2","22"
"18445","7219","SKT/507","AC","AC_TYPE2","22"
"18446","7219","SKT/21760","DC","DC_CCS","180"
"18447","7219","SKT/21761","DC","DC_CCS","180"
"18448","7219","SKT/21762","DC","DC_CCS","180"
"18449","7219","SKT/21763","DC","DC_CCS","180"
"18450","7220","SKT/2338","AC","AC_TYPE2","22"
"18451","7220","SKT/2339","AC","AC_TYPE2","22"
"18452","7220","SKT/21802","DC","DC_CCS","60"
"18453","7220","SKT/21803","DC","DC_CCS","60"
"18454","7221","SKT/23266","AC","AC_TYPE2","22"
"18455","7221","SKT/23267","AC","AC_TYPE2","22"
"18456","7221","SKT/23268","AC","AC_TYPE2","22"
"18457","7221","SKT/23269","AC","AC_TYPE2","22"
"18458","7221","SKT/23270","AC","AC_TYPE2","22"
"18459","7221","SKT/23271","AC","AC_TYPE2","22"
"18460","7221","SKT/23272","AC","AC_TYPE2","22"
"18461","7221","SKT/23273","AC","AC_TYPE2","22"
"18462","7221","SKT/23274","AC","AC_TYPE2","22"
"18463","7221","SKT/23275","AC","AC_TYPE2","22"
"18464","7221","SKT/23276","AC","AC_TYPE2","22"
"18465","7221","SKT/23277","AC","AC_TYPE2","22"
"18466","7221","SKT/23278","AC","AC_TYPE2","22"
"18467","7221","SKT/23279","AC","AC_TYPE2","22"
"18468","7221","SKT/23280","AC","AC_TYPE2","22"
"18469","7222","SKT/23337","AC","AC_TYPE2","22"
"18470","7222","SKT/23338","AC","AC_TYPE2","22"
"18471","7222","SKT/23340","AC","AC_TYPE2","22"
"18472","7222","SKT/23341","AC","AC_TYPE2","22"
"18473","7222","SKT/23342","AC","AC_TYPE2","22"
"18474","7222","SKT/23343","AC","AC_TYPE2","22"
"18475","7222","SKT/23344","AC","AC_TYPE2","22"
"18476","7222","SKT/23345","AC","AC_TYPE2","22"
"18477","7222","SKT/23346","AC","AC_TYPE2","22"
"18478","7222","SKT/23347","AC","AC_TYPE2","22"
"18479","7222","SKT/23348","AC","AC_TYPE2","22"
"18480","7222","SKT/23349","AC","AC_TYPE2","22"
"18481","7222","SKT/23350","AC","AC_TYPE2","22"
"18482","7222","SKT/23351","AC","AC_TYPE2","22"
"18483","7222","SKT/23352","AC","AC_TYPE2","22"
"18484","7223","SKT/23534","DC","DC_CCS","60"
"18485","7223","SKT/23535","DC","DC_CCS","60"
"18486","7224","SKT/23600","DC","DC_CCS","120"
"18487","7224","SKT/23601","DC","DC_CCS","120"
"18488","7225","SKT/23620","DC","DC_CCS","180"
"18489","7225","SKT/23621","DC","DC_CCS","180"
"18490","7226","SKT/17419","AC","AC_TYPE2","22"
"18491","7227","SKT/17420","AC","AC_TYPE2","22"
"18492","7228","SKT/17850","DC","DC_CCS","180"
"18493","7228","SKT/17851","DC","DC_CCS","180"
"18494","7229","SKT/17854","AC","AC_TYPE2","22"
"18495","7229","SKT/17855","AC","AC_TYPE2","22"
"18496","7230","SKT/18582","DC","DC_CCS","180"
"18497","7230","SKT/18583","DC","DC_CCS","180"
"18498","7231","SKT/18595","DC","DC_CCS","180"
"18499","7231","SKT/18596","DC","DC_CCS","180"
"18500","7232","SKT/482","AC","AC_TYPE2","22"
"18501","7233","SKT/485","AC","AC_TYPE2","22"
"18502","7233","SKT/486","AC","AC_TYPE2","22"
"18503","7234","SKT/495","AC","AC_TYPE2","22"
"18504","7234","SKT/3256","AC","AC_TYPE2","22"
"18505","7235","SKT/500","AC","AC_TYPE2","22"
"18506","7235","SKT/501","AC","AC_TYPE2","22"
"18507","7236","SKT/504","AC","AC_TYPE2","22"
"18508","7236","SKT/505","AC","AC_TYPE2","22"
"18509","7237","SKT/508","AC","AC_TYPE2","22"
"18510","7237","SKT/509","AC","AC_TYPE2","22"
"18511","7238","SKT/510","AC","AC_TYPE2","22"
"18512","7238","SKT/511","AC","AC_TYPE2","22"
"18513","7239","SKT/512","AC","AC_TYPE2","22"
"18514","7239","SKT/513","AC","AC_TYPE2","22"
"18515","7240","SKT/520","AC","AC_TYPE2","22"
"18516","7240","SKT/521","AC","AC_TYPE2","22"
"18517","7241","SKT/523","AC","AC_TYPE2","22"
"18518","7242","SKT/526","AC","AC_TYPE2","22"
"18519","7243","SKT/527","AC","AC_TYPE2","22"
"18520","7243","SKT/528","AC","AC_TYPE2","22"
"18521","7244","SKT/33620","DC","DC_CCS","60"
"18522","7245","SKT/33842","DC","DC_CCS","120"
"18523","7245","SKT/33843","DC","DC_CCS","120"
"18524","7246","SKT/33844","DC","DC_CCS","120"
"18525","7246","SKT/33845","DC","DC_CCS","120"
"18526","7247","SKT/33673","DC","DC_CCS","120"
"18527","7247","SKT/33674","DC","DC_CCS","120"
"18528","7248","SKT/33671","DC","DC_CCS","120"
"18529","7248","SKT/33672","DC","DC_CCS","120"
"18530","7249","SKT/33665","DC","DC_CCS","120"
"18531","7249","SKT/33666","DC","DC_CCS","120"
"18532","7249","SKT/33667","AC","AC_TYPE2","22"
"18533","7249","SKT/33668","AC","AC_TYPE2","22"
"18534","7250","SKT/33411","DC","DC_CCS","120"
"18535","7250","SKT/33412","DC","DC_CCS","120"
"18536","7250","SKT/33414","AC","AC_TYPE2","22"
"18537","7251","SKT/28351","DC","DC_CCS","180"
"18538","7251","SKT/33925","DC","DC_CCS","180"
"18539","7252","SKT/34119","DC","DC_CCS","360"
"18540","7252","SKT/34120","DC","DC_CCS","360"
"18541","7252","SKT/34121","DC","DC_CCS","120"
"18542","7252","SKT/34122","DC","DC_CCS","120"
"18543","7253","SKT/9537","DC","DC_CCS","100"
"18544","7253","SKT/9538","DC","DC_CCS","50"
"18545","7253","SKT/9539","DC","DC_CCS","50"
"18546","7253","SKT/9553","DC","DC_CCS","100"
"18547","7253","SKT/9554","DC","DC_CCS","50"
"18548","7253","SKT/9555","DC","DC_CCS","50"
"18549","7253","SKT/34138","DC","DC_CCS","360"
"18550","7253","SKT/34139","DC","DC_CCS","360"
"18551","7254","SKT/11072","DC","DC_CCS","120"
"18552","7254","SKT/11073","DC","DC_CCS","120"
"18553","7254","SKT/11074","AC","AC_TYPE2","22"
"18554","7255","SKT/6660","DC","DC_CCS","150"
"18555","7255","SKT/6661","DC","DC_CCS","150"
"18556","7256","SKT/7027","AC","AC_TYPE2","22"
"18557","7257","SKT/7102","DC","DC_CCS","150"
"18558","7257","SKT/7103","DC","DC_CCS","150"
"18559","7258","SKT/15785","AC","AC_TYPE2","22"
"18560","7258","SKT/15786","AC","AC_TYPE2","22"
"18561","7258","SKT/29403","AC","AC_TYPE2","22"
"18562","7259","SKT/29482","AC","AC_TYPE2","7"
"18563","7260","SKT/29735","AC","AC_TYPE2","22"
"18564","7261","SKT/19978","DC","DC_CCS","60"
"18565","7261","SKT/19979","DC","DC_CCS","60"
"18566","7262","SKT/30135","DC","DC_CCS","180"
"18567","7262","SKT/30136","DC","DC_CCS","180"
"18568","7263","SKT/30161","DC","DC_CCS","180"
"18569","7263","SKT/30162","DC","DC_CCS","180"
"18570","7264","SKT/516","AC","AC_TYPE2","22"
"18571","7264","SKT/517","AC","AC_TYPE2","22"
"18572","7265","SKT/2483","AC","AC_TYPE2","22"
"18573","7265","SKT/2484","AC","AC_TYPE2","22"
"18574","7266","SKT/2227","AC","AC_TYPE2","22"
"18575","7266","SKT/2228","AC","AC_TYPE2","22"
"18576","7267","SKT/2222","AC","AC_TYPE2","22"
"18577","7267","SKT/2223","AC","AC_TYPE2","22"
"18578","7268","SKT/2319","AC","AC_TYPE2","22"
"18579","7269","SKT/2968","AC","AC_TYPE2","22"
"18580","7270","SKT/15533","DC","DC_CCS","300"
"18581","7270","SKT/15534","DC","DC_CCS","300"
"18582","7270","SKT/15535","DC","DC_CCS","300"
"18583","7270","SKT/15536","DC","DC_CCS","300"
"18584","7271","SKT/17423","AC","AC_TYPE2","22"
"18585","7272","SKT/31025","DC","DC_CCS","120"
"18586","7272","SKT/31026","DC","DC_CCS","120"
"18587","7272","SKT/31027","DC","DC_CCS","180"
"18588","7272","SKT/31028","DC","DC_CCS","180"
"18589","7272","SKT/31029","DC","DC_CCS","180"
"18590","7272","SKT/31030","DC","DC_CCS","180"
"18591","7273","SKT/31046","DC","DC_CCS","120"
"18592","7273","SKT/31047","DC","DC_CCS","120"
"18593","7275","SKT/31637","DC","DC_CCS","180"
"18594","7275","SKT/31638","DC","DC_CCS","180"
"18595","7275","SKT/31639","DC","DC_CCS","180"
"18596","7275","SKT/31640","DC","DC_CCS","180"
"18597","7276","SKT/31705","DC","DC_CCS","400"
"18598","7276","SKT/31706","DC","DC_CCS","400"
"18599","7276","SKT/31707","DC","DC_CCS","400"
"18600","7276","SKT/31708","DC","DC_CCS","400"
"18601","7277","SKT/2211","AC","AC_TYPE2","22"
"18602","7277","SKT/2212","AC","AC_TYPE2","22"
"18603","7278","SKT/15268","DC","DC_CCS","180"
"18604","7278","SKT/15269","DC","DC_CCS","180"
"18605","7278","SKT/15270","DC","DC_CCS","180"
"18606","7278","SKT/15271","DC","DC_CCS","180"
"18607","7279","SKT/8484","AC","AC_TYPE2","22"
"18608","7279","SKT/8485","AC","AC_TYPE2","22"
"18609","7280","SKT/2234","AC","AC_TYPE2","22"
"18610","7281","SKT/2236","AC","AC_TYPE2","22"
"18611","7281","SKT/2237","AC","AC_TYPE2","22"
"18612","7282","SKT/13787","AC","AC_TYPE2","22"
"18613","7282","SKT/13788","AC","AC_TYPE2","22"
"18614","7283","SKT/8450","AC","AC_TYPE2","22"
"18615","7283","SKT/8451","AC","AC_TYPE2","22"
"18616","7284","SKT/2256","AC","AC_TYPE2","22"
"18617","7284","SKT/2257","AC","AC_TYPE2","22"
"18618","7285","SKT/2276","AC","AC_TYPE2","22"
"18619","7285","SKT/2277","AC","AC_TYPE2","22"
"18620","7286","SKT/2283","AC","AC_TYPE2","22"
"18621","7286","SKT/2284","AC","AC_TYPE2","22"
"18622","7287","SKT/2287","AC","AC_TYPE2","22"
"18623","7287","SKT/2288","AC","AC_TYPE2","22"
"18624","7288","SKT/14295","AC","AC_TYPE2","22"
"18625","7288","SKT/14296","AC","AC_TYPE2","22"
"18626","7289","SKT/2127","AC","AC_TYPE2","22"
"18627","7289","SKT/2128","AC","AC_TYPE2","22"
"18628","7290","SKT/2150","AC","AC_TYPE2","22"
"18629","7290","SKT/2151","AC","AC_TYPE2","22"
"18630","7291","SKT/15915","DC","DC_CCS","180"
"18631","7291","SKT/15916","DC","DC_CCS","180"
"18632","7292","SKT/14289","AC","AC_TYPE2","22"
"18633","7292","SKT/14290","AC","AC_TYPE2","22"
"18634","7293","SKT/2566","AC","AC_TYPE2","22"
"18635","7293","SKT/2567","AC","AC_TYPE2","22"
"18636","7294","SKT/14293","AC","AC_TYPE2","22"
"18637","7294","SKT/14294","AC","AC_TYPE2","22"
"18638","7295","SKT/20434","AC","AC_TYPE2","11"
"18639","7296","SKT/2198","AC","AC_TYPE2","22"
"18640","7296","SKT/2199","AC","AC_TYPE2","22"
"18641","7297","SKT/530","AC","AC_TYPE2","22"
"18642","7297","SKT/531","AC","AC_TYPE2","22"
"18643","7298","SKT/536","AC","AC_TYPE2","22"
"18644","7298","SKT/537","AC","AC_TYPE2","22"
"18645","7299","SKT/541","AC","AC_TYPE2","22"
"18646","7299","SKT/542","AC","AC_TYPE2","22"
"18647","7300","SKT/547","AC","AC_TYPE2","22"
"18648","7300","SKT/548","AC","AC_TYPE2","22"
"18649","7301","SKT/549","AC","AC_TYPE2","22"
"18650","7301","SKT/550","AC","AC_TYPE2","22"
"18651","7302","SKT/551","AC","AC_TYPE2","22"
"18652","7302","SKT/552","AC","AC_TYPE2","22"
"18653","7303","SKT/553","AC","AC_TYPE2","22"
"18654","7304","SKT/554","AC","AC_TYPE2","22"
"18655","7305","SKT/556","AC","AC_TYPE2","22"
"18656","7306","SKT/559","AC","AC_TYPE2","22"
"18657","7307","SKT/560","AC","AC_TYPE2","22"
"18658","7307","SKT/561","AC","AC_TYPE2","22"
"18659","7308","SKT/562","AC","AC_TYPE2","22"
"18660","7308","SKT/563","AC","AC_TYPE2","22"
"18661","7309","SKT/564","AC","AC_TYPE2","22"
"18662","7309","SKT/3255","AC","AC_TYPE2","22"
"18663","7310","SKT/794","AC","AC_TYPE2","22"
"18664","7310","SKT/795","AC","AC_TYPE2","22"
"18665","7311","SKT/19142","DC","DC_CCS","180"
"18666","7311","SKT/19143","DC","DC_CCS","180"
"18667","7312","SKT/2141","AC","AC_TYPE2","22"
"18668","7313","SKT/2154","AC","AC_TYPE2","22"
"18669","7314","SKT/2155","AC","AC_TYPE2","22"
"18670","7315","SKT/2161","AC","AC_TYPE2","22"
"18671","7316","SKT/2164","AC","AC_TYPE2","22"
"18672","7316","SKT/2165","AC","AC_TYPE2","22"
"18673","7317","SKT/2183","AC","AC_TYPE2","22"
"18674","7318","SKT/2186","AC","AC_TYPE2","22"
"18675","7318","SKT/2187","AC","AC_TYPE2","22"
"18676","7319","SKT/2191","AC","AC_TYPE2","22"
"18677","7320","SKT/2195","AC","AC_TYPE2","22"
"18678","7321","SKT/2196","AC","AC_TYPE2","22"
"18679","7321","SKT/2197","AC","AC_TYPE2","22"
"18680","7322","SKT/2213","AC","AC_TYPE2","22"
"18681","7323","SKT/2225","AC","AC_TYPE2","22"
"18682","7323","SKT/2226","AC","AC_TYPE2","22"
"18683","7324","SKT/2229","AC","AC_TYPE2","22"
"18684","7324","SKT/2230","AC","AC_TYPE2","22"
"18685","7325","SKT/2240","AC","AC_TYPE2","22"
"18686","7325","SKT/2241","AC","AC_TYPE2","22"
"18687","7326","SKT/2242","AC","AC_TYPE2","22"
"18688","7326","SKT/2243","AC","AC_TYPE2","22"
"18689","7327","SKT/2246","AC","AC_TYPE2","22"
"18690","7327","SKT/2247","AC","AC_TYPE2","22"
"18691","7328","SKT/2252","AC","AC_TYPE2","22"
"18692","7328","SKT/2253","AC","AC_TYPE2","22"
"18693","7329","SKT/2278","AC","AC_TYPE2","22"
"18694","7329","SKT/2279","AC","AC_TYPE2","22"
"18695","7330","SKT/2291","AC","AC_TYPE2","22"
"18696","7330","SKT/2292","AC","AC_TYPE2","22"
"18697","7331","SKT/2295","AC","AC_TYPE2","22"
"18698","7331","SKT/2296","AC","AC_TYPE2","22"
"18699","7332","SKT/2299","AC","AC_TYPE2","22"
"18700","7332","SKT/2300","AC","AC_TYPE2","22"
"18701","7333","SKT/2303","AC","AC_TYPE2","22"
"18702","7333","SKT/2304","AC","AC_TYPE2","22"
"18703","7334","SKT/2305","AC","AC_TYPE2","22"
"18704","7335","SKT/2309","AC","AC_TYPE2","22"
"18705","7335","SKT/3269","AC","AC_TYPE2","22"
"18706","7336","SKT/2310","AC","AC_TYPE2","22"
"18707","7336","SKT/3268","AC","AC_TYPE2","22"
"18708","7337","SKT/2250","AC","AC_TYPE2","22"
"18709","7337","SKT/2251","AC","AC_TYPE2","22"
"18710","7338","SKT/14993","DC","DC_CCS","180"
"18711","7339","SKT/14994","DC","DC_CCS","180"
"18712","7340","SKT/31715","DC","DC_CCS","180"
"18713","7340","SKT/31716","DC","DC_CCS","180"
"18714","7341","SKT/13783","AC","AC_TYPE2","22"
"18715","7341","SKT/13784","AC","AC_TYPE2","22"
"18716","7342","SKT/2248","AC","AC_TYPE2","22"
"18717","7342","SKT/2249","AC","AC_TYPE2","22"
"18718","7343","SKT/8462","AC","AC_TYPE2","22"
"18719","7343","SKT/8463","AC","AC_TYPE2","22"
"18720","7344","SKT/5250","AC","AC_TYPE2","22"
"18721","7344","SKT/5251","AC","AC_TYPE2","22"
