"id","station_number","city_id","district_id","station_name","address","is_private","brand_id","latitude","longitude"
"8305","ŞRJ/15518",,,"Oyak Buca Konutları 2. Etap","Aydoğdu Mahallesi 1267 Sokağı  No:2/D Buca / İZMİR","0","112","38.4053502","27.2023508"
"8306","ŞRJ/3293",,,"Bilenler Un Fabrikası, Kayseri","Anbar Mahallesi  No:412 Melikgazi / KAYSERİ","0","56","38.754221","35.3845256"
"8307","ŞRJ/3297",,,"Incar Otomotiv, Kayseri","Anbar Mahallesi  No:608 Melikgazi / KAYSERİ","0","56","38.720489","35.482597"
"8308","ŞRJ/3299",,,"Timuçin Otomotiv (Volvo), Kayseri","Anbar Mahallesi  No:626 Melikgazi / KAYSERİ","0","56","38.7527465","35.3241271"
"8309","ŞRJ/4352",,,"Gross38 Bahçelievler","Bahçelievler Mahallesi Mevlana Caddesi  No:No:24 Talas / KAYSERİ","0","70","38.720489","35.482597"
"8310","ŞRJ/4355",,,"Kemal Koçak","Nurihas Mahallesi  No:38 Melikgazi / KAYSERİ","0","70","38.7074515","35.4958468"
"8311","ŞRJ/4357",,,"Ofisim Kayseri","Gevhernesibe Mahallesi Gür Sokağı  No:10 Kocasinan / KAYSERİ","0","70","38.7352348","35.4727548"
"8312","ŞRJ/4362",,,"Tuna Gross38","Mimarsinan Mahallesi  No:144/A Kocasinan / KAYSERİ","0","70","38.7394659","35.5137431"
"8313","ŞRJ/4363",,,"Vatan","Şeker Mahallesi 6161. Sokağı  No:1 Kocasinan / KAYSERİ","0","70","38.720489","35.482597"
"8314","ŞRJ/4517",,,"Gross38 Hürriyet","Hürriyet Mahallesi Cengiz Topel Caddesi  No:108/A Melikgazi / KAYSERİ","0","70","38.7394659","35.5137431"
"8315","ŞRJ/7848",,,"Kayseri Ommer Otel","Selimiye Mahallesi  No:425 Melikgazi / KAYSERİ","0","153","38.7474958","35.4011024"
"8316","ŞRJ/929",,,"Migall Gross Market Kayseri","Yıldırım Beyazıt Mahallesi  No:208 Melikgazi / KAYSERİ","0","171","38.7387046","35.5395011"
"8317","ŞRJ/9326",,,"Başyazıcıoğlu- FZY012","Oruç Reis Mahallesi Azimkar Sokağı  No:9 Kocasinan / KAYSERİ","0","66","38.731659","35.3561159"
"8318","ŞRJ/9405",,,"Reel Enerji","Mevlana Mahallesi  No:93 / A Kocasinan / KAYSERİ","0","154","38.720489","35.482597"
"8319","ŞRJ/9547",,,"BÜNYAN HİDRO ELEKTRİK SANTRALİ ÖNÜ","Bayramlı Mahallesi Şehit Dursun Ergen Caddesi Bünyan / KAYSERİ","0","84","38.8550619","35.852098"
"8320","ŞRJ/3878",,,"Arcona / Kayseri Tanzim İh.Mad. GERMİR","Germir Mahallesi  No:248 Melikgazi / KAYSERİ","0","4","38.7466556","35.5475141"
"8321","ŞRJ/3536",,,"Arcona / LODOS YATIRIM ENERJİ İNŞAAT TAAHHÜT","Oruç Reis Mahallesi Mahallesi Karpuzatan Caddesi  No:3 Kocasinan / KAYSERİ","0","4","38.7231961","35.4797406"
"8322","ŞRJ/2847",,,"SİMGE ESS","Battalgazi Mahallesi Melikgazi / KAYSERİ","0","124","38.7135249","35.4743043"
"8323","ŞRJ/5614",,,"TÜVTÜRK Araç Muayene İstasyonu-Güneşli/KAYSERİ","Gömeç Mahallesi Şehitveren Caddesi  No:71 Kocasinan / KAYSERİ","0","157","38.8577825","35.6766066"
"8324","ŞRJ/14608",,,"HÜRRİYET FIRAT CADDESİ","Hürriyet Mahallesi Fırat Caddesi Melikgazi / KAYSERİ","0","84","38.7176053","35.4654439"
"8325","ŞRJ/14610",,,"MİLLET BAHÇESİ KÜTÜPHANE","Erenköy Mahallesi Askeri Hastane Caddesi Melikgazi / KAYSERİ","0","84","38.720489","35.482597"
"8326","ŞRJ/14612",,,"GÜLTEPE KÖŞK","Köşk Mahallesi Kışla Caddesi Melikgazi / KAYSERİ","0","84","38.7182634","35.5062419"
"8327","ŞRJ/14614",,,"ERCİYESEVLER FUNDALIK SOKAK","Erciyesevler Mahallesi Fundalık Sokağı Kocasinan / KAYSERİ","0","84","38.7394103","35.5181269"
"8328","ŞRJ/14615",,,"YILDIRIM BEYAZIT SÜRATLİ SOKAK","Yıldırım Beyazıt Mahallesi Süratli Sokağı Melikgazi / KAYSERİ","0","84","38.7351777","35.5353077"
"8329","ŞRJ/9550",,,"DEVELİ KCETAS İŞLETME","Şehit Üsteğmen Hasan Şahan Mahallesi Develi / KAYSERİ","0","84","38.3758645","35.4793363"
"8330","ŞRJ/3009",,,"VZX / KAYSERİ GÜVEN KATLI OTOPARK","Cumhuriyet Mahallesi Tennuri Caddesi  No:1 Melikgazi / KAYSERİ","0","162","38.720489","35.482597"
"8331","ŞRJ/3919",,,"EVSolt - Everest Biyokütle","Gesi Bağpınar Mahallesi Melikgazi / KAYSERİ","0","61","38.8212881","35.634291"
"8332","ŞRJ/2695",,,"Mix Kayseri Yaşam Merkezi Açık Otopark","Melikgazi Mahallesi  No:22 Melikgazi / KAYSERİ","0","171","38.7234831","35.5266123"
"8333","ŞRJ/14960",,,"Ömür Pastanesi","Eğribucak Mahallesi Hayat Sokağı  No:6 Melikgazi / KAYSERİ","0","70","38.694072","35.391369"
"8334","ŞRJ/14969",,,"KAYSERİ HB İNOTO","Anbar Mahallesi  No:566 Melikgazi / KAYSERİ","0","53","38.7173251","35.4884355"
"8335","ŞRJ/14978",,,"Tuna Life Center AVM","Mimar Sinan Mahallesi Bağışlı Sokağı  No:5 Kocasinan / KAYSERİ","0","171","38.7324297","35.5152908"
"8336","ŞRJ/5768",,,"Kayseri Ticaret Odası","Alsancak Mahallesi  No:167 Kocasinan / KAYSERİ","0","153","38.7356971","35.4967672"
"8337","ŞRJ/5665",,,"Shell Talas","Yenidoğan Mahallesi Timuçin Caddesi  No:3 Talas / KAYSERİ","0","153","38.687501","35.555568"
"8338","ŞRJ/5667",,,"Shell Erciyes Yolu","Esenyurt Mahallesi  No:176 Melikgazi / KAYSERİ","0","153","38.694287","35.495088"
"8339","ŞRJ/12805",,,"Shell Ambarköy","Anbar Mahallesi Osman Kavuncu Caddesi  No:400 Melikgazi / KAYSERİ","0","140","38.720489","35.482597"
"8340","ŞRJ/12923",,,"Tanrıverdi Tarım, Kayseri","Boğazköprü Mahallesi Ormanköyü Sokağı  No:282 Kocasinan / KAYSERİ","0","56","38.7662371","35.2959012"
"8341","ŞRJ/12952",,,"BK DİNLENME TESİSİ","Gümüşgün Mahallesi  No:22 Pınarbaşı / KAYSERİ","0","126","38.720489","35.482597"
"8342","ŞRJ/4131",,,"ÜÇLER OTO BMW SERVİSİ","Şeker Mahallesi 6137 Sokağı  No:70 Kocasinan / KAYSERİ","0","100","38.7405","35.4261234"
"8343","ŞRJ/4854",,,"NUBA HALISAHA SOSYAL TESİSLERİ","Gesi Fatih Mahallesi Güzide Sokağı  No:6/1 Melikgazi / KAYSERİ","0","100","38.7836005","35.6185898"
"8344","ŞRJ/10495",,,"SERACE HOTEL","Osman Kavuncu Mahallesi Gazibey Caddesi  No:6 Melikgazi / KAYSERİ","0","145","38.7264752","35.453492"
"8345","ŞRJ/13175",,,"Kumtel, Kayseri","Anbar Mahallesi Melikgazi / KAYSERİ","0","56","38.7171684","35.3767252"
"8346","ŞRJ/13198",,,"BK ET LOKANTASI","Aşağıkaragöz Mahallesi  No:98 Pınarbaşı / KAYSERİ","0","126","38.720489","35.482597"
"8347","ŞRJ/3171",,,"ŞARJON KAYSERİ GUBATE RESTAURANT","Mevlana Mahallesi Mehmet Akif Caddesi  No:22/D Talas / KAYSERİ","0","135","38.7008295","35.5531367"
"8348","ŞRJ/5732",,,"Shell Çiftliktarla","Himmetdede Mahallesi  Kayseri Kırşehir Yolu Kocasinan / KAYSERİ","0","153","38.720489","35.482597"
"8349","ŞRJ/3997",,,"B-CHARGE - ANADOLU LASTİK","Şeker Mahallesi 6136 Sokağı  No:2 Kocasinan / KAYSERİ","0","20","38.720489","35.482597"
"8350","ŞRJ/4009",,,"B-CHARGE - ÜÇLER OTOMOTİV BMW","Şeker Mahallesi 6137 Caddesi  No:1 Kocasinan / KAYSERİ","0","20","38.720489","35.482597"
"8351","ŞRJ/4144",,,"B-CHARGE - BÜPA OTEL","Gülük Mahallesi Bağlar Caddesi  No:11/1 Melikgazi / KAYSERİ","0","20","38.720489","35.482597"
"8352","ŞRJ/4145",,,"B-CHARGE - ÖZALTIN OTOMOTİV","Örenşehir Mahallesi Bayrak Caddesi İncesu / KAYSERİ","0","20","38.720489","35.482597"
"8353","ŞRJ/5580",,,"GEVHER HOTEL","Kayabaşı Mahallesi 6378 Sokağı  No:39 Kocasinan / KAYSERİ","0","54","38.7161609","35.4819885"
"8354","ŞRJ/6243",,,"ELMACIOĞLU İSKENDER","Gültepe Mahallesi  No:56 Melikgazi / KAYSERİ","0","54","38.7201145","35.5014371"
"8355","ŞRJ/10970",,,"Aytemiz, Özkan Tarım, Kayseri","Aşağı Mahallesi Kayseri Caddesi  No:9 Hacılar / KAYSERİ","0","56","38.720489","35.482597"
"8356","ŞRJ/10973",,,"GGG OTOMOTİV TAŞIMACILIK SANAYİ VE TİCARET ANONİM ŞİRKETİ, Kayseri","Şeker Mahallesi  No:362 Kocasinan / KAYSERİ","0","56","38.720489","35.482597"
"8357","ŞRJ/2696",,,"Ommer Hotel","Selimiye Mahallesi  No:425 Melikgazi / KAYSERİ","0","171","38.7474958","35.4011024"
"8358","ŞRJ/11118",,,"BİMEV MOBİLYA","Cırgalan Mahallesi Cırgalan Caddesi  No:2/4 Kocasinan / KAYSERİ","0","53","38.7782244","35.4289065"
"8359","ŞRJ/11157",,,"Shell 30 Ağustos Bulvarı","Alpaslan Mahallesi  No:26 Melikgazi / KAYSERİ","0","140","38.73721","35.5217472"
"8360","ŞRJ/7521",,,"KUMSMALL AVM","Oymaağaç Mahallesi 5062 Caddesi Kocasinan / KAYSERİ","0","99","38.7785706","35.4269122"
"8361","ŞRJ/5055",,,"ATM MARKET 1","Mevlana Mahallesi Mehmet Timuçin Caddesi  No:14 Talas / KAYSERİ","0","163","38.720489","35.482597"
"8362","ŞRJ/4996",,,"ATM MARKET","Mevlana Mahallesi 15 Temmuz Caddesi  No:1 Talas / KAYSERİ","0","163","38.720489","35.482597"
"8363","ŞRJ/9133",,,"TALAS AYTEMİZ PETROL","Köşk Mahallesi  No:46 Melikgazi / KAYSERİ","0","54","38.687501","35.555568"
"8364","ŞRJ/9164",,,"Deta Elektronik","Hacı Saki Mahallesi 6002 Caddesi  No:24 Kocasinan / KAYSERİ","0","155","38.720489","35.482597"
"8365","ŞRJ/6409",,,"Aytemiz, Tekpet, Kayseri","Himmetdede Mahallesi  No:182 Kocasinan / KAYSERİ","0","56","38.720489","35.482597"
"8366","ŞRJ/4402",,,"TAŞMEKAN ASARCIK ET LOKANTASI","Hisarcık Mahallesi  No:700/1 Melikgazi / KAYSERİ","0","100","38.720489","35.482597"
"8367","ŞRJ/6636",,,"Kadoil ,Anadut Petrol, Kayseri","Anbar Mahallesi Delikan Sokağı  No:15 Melikgazi / KAYSERİ","0","56","38.720489","35.482597"
"8368","ŞRJ/6929",,,"ASTORŞARJ THN ELEKTRİK ELEKTRİKLİ ARAÇ ŞARJ İSTASYONU","Yavuz Selim Mahallesi Kocasinan / KAYSERİ","0","17","38.720489","35.482597"
"8369","ŞRJ/4306",,,"Arcona / Nüzhet Otel","Sahabiye Mahallesi  No:128 Kocasinan / KAYSERİ","0","4","38.7310184","35.4849884"
"8370","ŞRJ/3877",,,"Arcona / Kayseri Tanzim İhtiyaç Mad. Tic. ve San. Ltd. Şti.","Yıldırım Beyazıt Mahallesi  No:184 Melikgazi / KAYSERİ","0","4","38.7323841","35.5269"
"8371","ŞRJ/9197",,,"Rmm Madencilik","Gülbayır Mahallesi Kıbrıs Caddesi Yeşilhisar / KAYSERİ","0","18","38.714418","35.4974845"
"8372","ŞRJ/9673",,,"Arcona / Serace Hotel","Osman Kavuncü Mah. Mahallesi Gazibey Geç. Sokağı  No:6/1 Melikgazi / KAYSERİ","0","4","38.7264752","35.453492"
"8373","ŞRJ/9779",,,"REAL HOUSE OTEL","Argıncık Mahallesi  No:120/1 Kocasinan / KAYSERİ","0","145","38.743563","35.5234884"
"8374","ŞRJ/8138",,,"LİFOS CAFE RESTAURANT DAĞ EVİ","Hisarcık Mahallesi Melikgazi / KAYSERİ","0","165","38.720489","35.482597"
"8375","ŞRJ/10330",,,"Acıbadem Kayseri Hastanesi","Seyitgazi Mahallesi  No:1/1A Melikgazi / KAYSERİ","0","171","38.715761","35.499748"
"8376","ŞRJ/10331",,,"Divan Otel Kayseri","Esentepe Mahallesi  No:161 Melikgazi / KAYSERİ","0","171","38.7330107","35.43059"
"8377","ŞRJ/10358",,,"DC ÖZ ERCİYES 1-2","Yavuz Selim Mahallesi 167. Sokağı  No:8 Yeşilhisar / KAYSERİ","0","100","38.720489","35.482597"
"8378","ŞRJ/10428",,,"Arcona / Şehzade Market Mevlana","Mevlana Mahallesi Zafer Bayburtluoğlu Caddesi  No:28/1 Talas / KAYSERİ","0","4","38.690996","35.5465639"
"8379","ŞRJ/3873",,,"Arcona / Kapris Balo Org. ve Kongre Mer. San.Tic ve LTŞ.","Becen Mahallesi  No:274 Melikgazi / KAYSERİ","0","4","38.6736589","35.4992789"
"8380","ŞRJ/10805",,,"Shell Niğde Yolu","Kılcan Mahallesi  Kayseri Niğde Yolu Yeşilhisar / KAYSERİ","0","153","38.3657796","35.0905078"
"8381","ŞRJ/10824",,,"DC PARK 1/2","Boğazköprü Mahallesi Boğazköprü Orman Köyü Sokağı  No:653 Kocasinan / KAYSERİ","0","100","38.720489","35.482597"
"8382","ŞRJ/928",,,"Kaysermall Outlet Kayseri","Fatih Mahallesi Günsazak Caddesi  No:65 Melikgazi / KAYSERİ","0","171","38.7864529","35.6058618"
"8383","ŞRJ/10380",,,"Aykan Kayseri - Cupra","Sanayi Mahallesi  No:206 Kocasinan / KAYSERİ","0","34","38.7288762","35.4515121"
"8384","ŞRJ/10439",,,"Aykan Kayseri - Audi","Sanayi Mahallesi  No:206 Kocasinan / KAYSERİ","0","34","38.7286747","35.4510713"
"8385","ŞRJ/4518",,,"Gross38 Toki","Demokrasi Mahallesi Şehitler 1. Cad. Caddesi  No:8/A Melikgazi / KAYSERİ","0","70","38.7628119","35.599671"
"8386","ŞRJ/4519",,,"Gross38 Yenidoğan","Yenidoğan Mahallesi Bilge Kağan Caddesi  No:12 Talas / KAYSERİ","0","70","38.7394659","35.5137431"
"8387","ŞRJ/4520",,,"Destan Sigorta","Sanayi Mahallesi 6007. Sokağı  No:50 Melikgazi / KAYSERİ","0","70","38.719164","35.4836352"
"8388","ŞRJ/4847",,,"Argıncık Gross38","Yeni Pervane Mahallesi 6204 Caddesi  No:59/A Kocasinan / KAYSERİ","0","70","38.7394659","35.5137431"
"8389","ŞRJ/4848",,,"Beyazşehir Gross38","Bahçelievler Mahallesi Gesi Caddesi  No:28/1 Melikgazi / KAYSERİ","0","70","38.7779433","35.5808568"
"8390","ŞRJ/4851",,,"Erciyes Teknopark","Yıldırım Beyazıt Mahallesi  No:E.Ü.TGB İdare ve Kuluçka Melikgazi / KAYSERİ","0","70","38.71366","35.5320612"
"8391","ŞRJ/4762",,,"DAS3917 OTEL","Hisarcık Erciyes Mahallesi  No:126  Kümeevler  Tekir Yaylası Melikgazi / KAYSERİ","0","154","38.5315078","35.5281468"
"8392","ŞRJ/3972",,,"Dumanoğlu","Gesi Bağpınar Mahallesi Melikgazi / KAYSERİ","0","147","38.720489","35.482597"
"8393","ŞRJ/4319",,,"Gesi","Gesi Bağpınar Mahallesi Melikgazi / KAYSERİ","0","147","38.7614895","35.6806086"
"8394","ŞRJ/5211",,,"İNCİROĞLU OTOKOÇ","Anbar Mahallesi  No:550 Melikgazi / KAYSERİ","0","50","38.720489","35.482597"
"8395","ŞRJ/5284",,,"BK TESİSLERİ PINARBAŞI","Kerimoğlu Mahallesi Cengiz Topel Caddesi  No:100 /1 Pınarbaşı / KAYSERİ","0","50","38.7205129","36.39502"
"8396","ŞRJ/5307",,,"TUNA LIFE CENTER","Mimarsinan Mahallesi Zap Sokağı Kocasinan / KAYSERİ","0","50","38.7324297","35.5152908"
"8397","ŞRJ/3142",,,"Otojet Silver Sun","Cırgalan Mahallesi  No:429 Kocasinan / KAYSERİ","0","110","38.720489","35.482597"
"8398","ŞRJ/7278",,,"Wyndham Grand Kayseri","Gevher Nesibe Mahallesi Tekin Sokağı  No:2 Kocasinan / KAYSERİ","0","171","38.7232185","35.4853701"
"8399","ŞRJ/7952",,,"Süha Turizm Genel Müdürlük Binası","Osman Kavuncu Mahallesi  No:220  Süleyman Hamurcu İş Merkezi Melikgazi / KAYSERİ","0","153","38.720489","35.482597"
"8400","ŞRJ/8072",,,"Mount Erciyes","Hisarcık Erciyes Mahallesi Tekir Yaylası Kümevler Sokağı  No:87 Melikgazi / KAYSERİ","0","154","38.5317854","35.4469869"
"8401","ŞRJ/926",,,"Gürpınar Bosch Araç Servisi Kayseri","Hambar Mahallesi Ankara Yolu Caddesi  No:603 Melikgazi / KAYSERİ","0","171","38.720489","35.482597"
"8402","ŞRJ/931",,,"Radisson Blu Erciyes","Hisarcık Mahallesi  No:163  Tekir Yayalası Küme Evleri Melikgazi / KAYSERİ","0","171","38.5324201","35.5268675"
"8403","ŞRJ/8364",,,"Kerem ile Aslı Butik Otel","Tacettin Veli Mahallesi Setenönü Caddesi  No:49/2 Melikgazi / KAYSERİ","0","163","38.7163209","35.4858487"
"8404","ŞRJ/3879",,,"Arcona / City One Hotel","Sanayi Mahallesi 6002 Caddesi  No:11 Kocasinan / KAYSERİ","0","4","38.724028","35.4774671"
"8405","ŞRJ/4307",,,"Arcona / Hisar Pastanesi","Bahçelievler Mahallesi Mevlana Caddesi  No:13/E Talas / KAYSERİ","0","4","38.725918","35.501829"
"8406","ŞRJ/13217",,,"DC ERCİYES ÜNİVERSİTESİ 1/2 AC ERCİYES ÜNİVERSİTESİ 3","Köşk Mahallesi Fakülte İçi Küme Evler Caddesi  No:11 Melikgazi / KAYSERİ","0","100","38.7103265","35.5336511"
"8407","ŞRJ/13218",,,"AC ERCİYES ÜNİVERSİTESİ 1/2","Köşk Mahallesi Fakülte İçi Küme Evler Caddesi  No:11 Melikgazi / KAYSERİ","0","100","38.7044453","35.5226616"
"8408","ŞRJ/13252",,,"ZÜMRÜT PARKI (HAVAALANI YOLU ÜZERİ)","Yakut Mahallesi Çınarlı Sokağı Kocasinan / KAYSERİ","0","84","38.7579954","35.4939673"
"8409","ŞRJ/13419",,,"İncar Kayseri - Skoda","Anbar Mahallesi  No:608 Melikgazi / KAYSERİ","0","34","38.7546765","35.3455998"
"8410","ŞRJ/13486",,,"ALPASLAN HİSAR GEÇİDİ","Alpaslan Mahallesi Hisar Geçidi Sokağı Melikgazi / KAYSERİ","0","84","38.7252844","35.5261631"
"8411","ŞRJ/13500",,,"KIZILIRMAK CADDESİ","Alpaslan Mahallesi Kızılırmak Caddesi Narlı Sokağı Melikgazi / KAYSERİ","0","84","38.7267658","35.5160337"
"8412","ŞRJ/9631",,,"MELİKGAZİ BELEDİYESİ AÇIK OTOPARK","Hunat Mahallesi Nuh Naci Yazgan Caddesi  No:32 Melikgazi / KAYSERİ","0","84","38.720839","35.499318"
"8413","ŞRJ/9502",,,"TUNA PARK","Mimarsinan Mahallesi Bağışlı Sokağı Kocasinan / KAYSERİ","0","84","38.7326781","35.5162729"
"8414","ŞRJ/13238",,,"Türk Telekom Kayseri Yeni Mahalle Ofisi (Bölge Müdürlüğü)","Barbaros Mahallesi  No:41 Kocasinan / KAYSERİ","0","40","38.7217429","35.472615"
"8415","ŞRJ/13239",,,"Türk Telekom Kayseri Şeker Ofisi","Osman Kavuncu Mahallesi  No:249 Melikgazi / KAYSERİ","0","40","38.720489","35.482597"
"8416","ŞRJ/9504",,,"KOSK SOSYAL YASAM MERKEZI","Köşk Mahallesi Melikgazi / KAYSERİ","0","84","38.7208522","35.5222073"
"8417","ŞRJ/13664",,,"ÜNAL SOKAK NERGİZ PARKI","Alparslan Mahallesi Ünal Sokağı Melikgazi / KAYSERİ","0","84","38.730217","35.5230461"
"8418","ŞRJ/9554",,,"GEVHERNESİBE PARKI","Gevhernesibe Mahallesi Gök Sokağı Kocasinan / KAYSERİ","0","84","38.724348","35.4829853"
"8419","ŞRJ/4305",,,"KARTAL HALI SAHA SOSYAL TESİSLERİ","Gültepe Mahallesi Yapı Sanat Okulu Sokağı  No:10/A Melikgazi / KAYSERİ","0","100","38.7121276","35.5022773"
"8420","ŞRJ/1953",,,"EV KONSEPT MAĞAZA","Osman Kavuncu Mahallesi Mensucat Caddesi Anı Sokağı  No:20  Demirciyazısı Melikgazi / KAYSERİ","0","53","38.720489","35.482597"
"8421","ŞRJ/13790",,,"ERKİLET BULVARI","Ertuğrul Gazi Mahallesi 4340 Sokağı Kocasinan / KAYSERİ","0","84","38.7730375","35.4605211"
"8422","ŞRJ/9503",,,"MUHSIN YAZICIOGLU PARKI","Bahçelievler Mahallesi Soylular 1 Sokağı Talas / KAYSERİ","0","84","38.6907369","35.541761"
"8423","ŞRJ/14712",,,"MEVLANA SOSYAL YAŞAM MERKEZİ","Mevlana Mahallesi Orgeneral Hulusi Akar Caddesi Talas / KAYSERİ","0","84","38.6906582","35.5426588"
"8424","ŞRJ/14762",,,"BARIŞ MANÇO PARKI","Sahabiye Mahallesi Ahmet Paşa Caddesi Kocasinan / KAYSERİ","0","84","38.729141","35.4937799"
"8425","ŞRJ/14800",,,"ALTINOLUK SAKAR CADDESİ","Altınoluk Mahallesi Sakar Caddesi Melikgazi / KAYSERİ","0","84","38.6977937","35.4396809"
"8426","ŞRJ/14803",,,"İNÖNÜ PARKI","Mimarsinan Mahallesi Bozantı Caddesi Kocasinan / KAYSERİ","0","84","38.732318","35.4906772"
"8427","ŞRJ/14804",,,"BÜNYAN MİNİ TERMİNAL ÖNÜ","Bayramlı Mahallesi Şehit Enes Bediz Caddesi Bünyan / KAYSERİ","0","84","38.8550619","35.852098"
"8428","ŞRJ/14820",,,"GERMİR AVANOS CADDESİ","Germir Mahallesi Avanos Caddesi Melikgazi / KAYSERİ","0","84","38.7301332","35.5592117"
"8429","ŞRJ/14852",,,"ASTORŞARJ MEYSU AVM","Şeker Mahallesi  No:364 Kocasinan / KAYSERİ","0","17","38.750589","35.3989403"
"8430","ŞRJ/4149",,,"RADİSSON BLU KAYSERİ","Hunat Mahallesi Sivas Caddesi No:24 Sokağı Melikgazi / KAYSERİ","0","44","38.7233931","35.4948334"
"8431","ŞRJ/4150",,,"RADİSSON MOUNT ERCİYES","Hisarcık Mahallesi  No:NO:163  Tekir Yaylası Melikgazi / KAYSERİ","0","44","38.720489","35.482597"
"8432","ŞRJ/4151",,,"RADİSSON BLU LAKE","Hisarcık Mahallesi  No:NO:125  Tekir Yaylası Melikgazi / KAYSERİ","0","44","38.720489","35.482597"
"8433","ŞRJ/4565",,,"KAYSERİPARK AVM","Alpaslan Mahallesi No:10 Sokağı Melikgazi / KAYSERİ","0","44","38.7228988","35.4969865"
"8434","ŞRJ/8019",,,"Kayseri Şeker Çitlekçi","Battalgazi Mahallesi  No:53 Melikgazi / KAYSERİ","0","153","38.720489","35.482597"
"8435","ŞRJ/14907",,,"Dedeman Otel Kayseri","Esentepe Mahallesi Sultanhisar Sokağı  No:46 Melikgazi / KAYSERİ","0","153","38.7330107","35.43059"
"8436","ŞRJ/5744",,,"Shell Kavakyazısı","Mimarsinan Mahallesi Tuna Caddesi  No:3 Kocasinan / KAYSERİ","0","153","38.720489","35.482597"
"8437","ŞRJ/5666",,,"Shell Kayseri Çevreyolu","İstasyon Mahallesi  No:4 Kocasinan / KAYSERİ","0","153","38.7464432","35.5265869"
"8438","ŞRJ/15055",,,"Aykan Kayseri - Volkswagen","Sanayi Mahallesi Osman Kavuncu Caddesi  No:206 Kocasinan / KAYSERİ","0","34","38.7287119","35.4512283"
"8439","ŞRJ/15102",,,"BARBAROS TURGUT REİS","Barbaros Mahallesi Turgut Reis Caddesi Kocasinan / KAYSERİ","0","84","38.7411223","35.4676955"
"8440","ŞRJ/15115",,,"YILDIRIM BEYAZIT FEDA SOKAK","Yıldırım Beyazıt Mahallesi Feda Sokağı Melikgazi / KAYSERİ","0","84","38.7325048","35.5340746"
"8441","ŞRJ/15204",,,"ELMACIOĞLU RESTAURANT","Gültepe Mahallesi Mustafa Kemal Paşa Caddesi  No:56 Melikgazi / KAYSERİ","0","54","38.7283078","35.4928989"
"8442","ŞRJ/1857",,,"CV Charging- Sinan Chef","Yukarı Mahallesi Şehit Komandolar Caddesi  No:176 Talas / KAYSERİ","0","29","38.6748701","35.5599396"
"8443","ŞRJ/15221",,,"KEYKUBAT LAL CADDESİ","Keykubat Mahallesi Lal Caddesi Melikgazi / KAYSERİ","0","84","38.7418694","35.411065"
"8444","ŞRJ/15294",,,"GAZANFER BİLGE CADDESİ F. DOĞAN YURDU ARKASI","Köşk Mahallesi Gazanfer Bilge Caddesi Melikgazi / KAYSERİ","0","84","38.7203813","35.5283073"
"8445","ŞRJ/15306",,,"K. HAS KONGRE MRK. B. YILDIZ BLV.","Hoca Ahmet Yesevi Mahallesi Kocasinan / KAYSERİ","0","84","38.720489","35.482597"
"8446","ŞRJ/4304",,,"REAL HOUSE OTEL","Argıncık Mahallesi  No:315 Kocasinan / KAYSERİ","0","100","38.743563","35.5234884"
"8447","ŞRJ/5121",,,"EN LİFE KONUT SİTESİ","Yeniköy Mahallesi Melikgazi / KAYSERİ","0","100","38.720489","35.482597"
"8448","ŞRJ/15329",,,"TALAS ANAYURT CADDESİ","Mevlana Mahallesi Anayurt Caddesi Talas / KAYSERİ","0","84","38.7037642","35.5616091"
"8449","ŞRJ/15353",,,"KAZIM KARABEKİR","Kazım Karabekir Mahallesi Sürmene Sokağı Melikgazi / KAYSERİ","0","84","38.7155914","35.4371006"
"8450","ŞRJ/14421",,,"KÖŞK AKIL KÜPÜ YANI","Köşk Mahallesi Kışla Caddesi Melikgazi / KAYSERİ","0","84","38.7220473","35.5173461"
"8451","ŞRJ/15397",,,"ESENYURT","Battalgazi Mahallesi Şehit Murat Özçelebi Sokağı Melikgazi / KAYSERİ","0","84","38.6919502","35.4918854"
"8452","ŞRJ/3411",,,"Arcona / SHELBY Hotel","Köşk Mahallesi  No:65/Z01 Melikgazi / KAYSERİ","0","4","38.6988035","35.5295115"
"8453","ŞRJ/4575",,,"Arcona / Tamlas","Saraycık Mahallesi  Küme Evlar İncesu / KAYSERİ","0","4","38.720489","35.482597"
"8454","ŞRJ/15444",,,"GÜLTEPE BAĞÖZÜ SOKAK","Gültepe Mahallesi Bağözü Sokağı Melikgazi / KAYSERİ","0","84","38.7187462","35.5025626"
"8455","ŞRJ/1861",,,"CV Charging- Şehzade Gültepe","Gültepe Mahallesi Köşk Caddesi  No:30/A Melikgazi / KAYSERİ","0","29","38.7163879","35.5042068"
"8456","ŞRJ/1919",,,"CV Charging-Şehzade Yenidoğan","Mevlana Mahallesi Zafer Bayburtluoğlu Caddesi  No:2/A Talas / KAYSERİ","0","29","38.720489","35.482597"
"8457","ŞRJ/2165",,,"CV Charging-Şehzade Dip Gross İldem","Gesi Fatih Mahallesi  No:36/B Melikgazi / KAYSERİ","0","29","38.720489","35.482597"
"8458","ŞRJ/2166",,,"CV Charging-Şehzade Mimsin","Şirintepe Mahallesi Şht Suat Hayri Dal Caddesi  No:28/A Melikgazi / KAYSERİ","0","29","38.7347797","35.5772649"
"8459","ŞRJ/1866",,,"CV Charging-Şehzade Fatih","Altınoluk Mahallesi  No:22/A Melikgazi / KAYSERİ","0","29","38.720489","35.482597"
